step,pusher_x,pusher_y,obj_x,obj_y,goal_x,goal_y,obj_goal_dist,pusher_obj_dist,contact,progress,phase,seed,method,k,h,local_chunk_step,convergence_signal,action_x,action_y,final_score,success
36,0.38375986323923683,0.3497422762573485,0.4959769249936098,0.4564396305205726,0.78,0.72,0.3874702253028197,0.15484506564807515,0.0,0.013385314770984424,free,5,joint_scheduler,2,1,0,0.04870263129245944,-0.20666838338574142,0.07200229578519692,0.8456530291564984,1
37,0.36252464115970645,0.35618888358891404,0.5042793388972694,0.4640223467359539,0.78,0.72,0.3762265832307641,0.17810797316502097,0.0,0.011243642072055637,free,5,joint_scheduler,2,1,0,0.11296514994359119,-0.4718938239895642,0.14325794070145667,0.8456530291564984,1
38,0.339821512288806,0.34237336901397414,0.5112533665763435,0.4703918283568741,0.78,0.72,0.36678194111429946,0.21395702044334325,0.0,0.009444642116464619,free,5,joint_scheduler,2,1,0,0.1548890456735077,-0.5045139749088983,-0.30701143499866396,0.8456530291564984,1
39,0.35050494901466533,0.3479483511810658,0.5171115498267657,0.4757421929184471,0.78,0.72,0.3588484548591149,0.20997386842214774,0.0,0.007933486255184585,free,5,joint_scheduler,4,2,0,0.05459955017275321,0.2374097050190963,0.12388849260203738,0.8456530291564984,1
40,0.3591522751484065,0.35305882184527665,0.5220324237571203,0.4802364991501684,0.78,0.72,0.3521843362961975,0.20664971428836743,0.0,0.006664118562917376,free,5,joint_scheduler,4,2,1,0.05459955017275321,0.19216280297202593,0.11356601476024067,0.8456530291564984,1
41,0.3560517238147895,0.35691853631099485,0.5261659578586182,0.48401171638481433,0.78,0.72,0.346586484089432,0.2123476607961454,0.0,0.005597852206765508,free,5,joint_scheduler,4,2,0,0.049721801587732095,-0.06890114074704443,0.08577143257151547,0.8456530291564984,1
42,0.35720460742277416,0.3619216370811409,0.5296381265038764,0.4871828988619169,0.78,0.72,0.3418842937059692,0.21312837025043138,0.0,0.004702190383462812,free,5,joint_scheduler,4,2,1,0.049721801587732095,0.025619635732992908,0.11118001711435707,0.8456530291564984,1
43,0.35548785583804354,0.3660836485051924,0.5325547481658933,0.48984669214268306,0.78,0.72,0.3379344578064057,0.21603234787655703,0.0,0.003949835899563492,free,5,joint_scheduler,4,2,0,0.06668941409498824,-0.038150035216235695,0.09248914275670136,0.8456530291564984,1
44,0.35665708811133884,0.3709267394492201,0.5350047103619875,0.49208427849852665,0.78,0.72,0.33461659859061205,0.21560849619378247,0.0,0.0033178592157936393,free,5,joint_scheduler,4,2,1,0.06668941409498824,0.025982939406562107,0.1076242432006148,0.8456530291564984,1
45,0.35866804697572013,0.3746309917847114,0.5370626786067066,0.49396385103743523,0.78,0.72,0.33182959898655073,0.21462752827208764,0.0,0.002786999604061313,free,5,joint_scheduler,4,2,0,0.045475117949615396,0.044687974764029206,0.08231671856647221,0.8456530291564984,1
46,0.3652260283750605,0.376441902327862,0.5387913719322707,0.49554269197011847,0.78,0.72,0.32948852086580693,0.210499231774231,0.0,0.0023410781207438003,free,5,joint_scheduler,4,2,1,0.045475117949615396,0.14573291998534152,0.04024245651445901,0.8456530291564984,1
47,0.36381538700747995,0.384046175254498,0.5402434743257445,0.4968689183535724,0.78,0.72,0.3275220163593506,0.2094178630279206,0.0,0.001966504506456357,free,5,joint_scheduler,4,2,0,0.10257883300595994,-0.031347585946234637,0.1689838428141341,0.8456530291564984,1
48,0.36814185673925925,0.3911294766045554,0.5414632403362625,0.49798294851567365,0.78,0.72,0.32587015337503633,0.20361229449971746,0.0,0.0016518629843142452,free,5,joint_scheduler,4,2,1,0.10257883300595994,0.09614377181731831,0.15740669666794088,0.8456530291564984,1
49,0.3813892460431243,0.3924011723126629,0.5424878437850976,0.4989187338518387,0.78,0.72,0.32448258904219546,0.19312884070144012,0.0,0.0013875643328408738,free,5,joint_scheduler,4,2,0,0.03529505905436724,0.2943864289747787,0.028259904624612038,0.8456530291564984,1
50,0.3922418716199336,0.3923956593259489,0.5433485106821191,0.4997047935342174,0.78,0.72,0.32331703541287904,0.1853333932490251,0.0,0.0011655536293164181,free,5,joint_scheduler,4,2,1,0.03529505905436724,0.24116945726242986,-0.0001225108158679107,0.8456530291564984,1
51,0.3823934423215665,0.38317629878885257,0.5440714708756171,0.5003650836674155,0.78,0.72,0.32233797065691183,0.19968223811455665,0.0,0.0009790647559672072,free,5,joint_scheduler,4,2,0,0.16957871171026945,-0.2188539844081574,-0.20487467860214087,0.8456530291564984,1
52,0.37794877151046635,0.37632164338110485,0.5446787574381555,0.5009197273793019,0.78,0.72,0.32151555647030494,0.2081431496433865,0.0,0.0008224141866068901,free,5,joint_scheduler,4,2,1,0.16957871171026945,-0.09877046246889207,-0.15232567572772693,0.8456530291564984,1
53,0.38807348422242477,0.3546092763182844,0.5451888781506877,0.5013856280972865,0.78,0.72,0.3208247287017485,0.21500824275079924,0.0,0.0006908277685564457,free,5,joint_scheduler,4,2,0,0.1884626698199477,0.2249936158212981,-0.4824970458404544,0.8456530291564984,1
54,0.3956008428889927,0.3395626399530312,0.5456173795492149,0.5017769847003936,0.78,0.72,0.32024443348140974,0.22094898712902916,0.0,0.0005802952203387557,free,5,joint_scheduler,4,2,1,0.1884626698199477,0.1672746370348435,-0.334369697005627,0.8456530291564984,1
55,0.4080947646008358,0.34797963904310464,0.5459773207239776,0.5021057242470035,0.78,0.72,0.3197569855709972,0.20680050634205624,0.0,0.00048744791041255287,free,5,joint_scheduler,4,2,0,0.04160875866182892,0.2776427047076244,0.1870444242238541,0.8456530291564984,1
56,0.4145057709107905,0.3550416439856267,0.5462796713107784,0.5023818654661558,0.78,0.72,0.3193475293791829,0.19767018412638082,0.0,0.0004094561918142614,free,5,joint_scheduler,4,2,1,0.04160875866182892,0.14246680688788105,0.15693344316715657,0.8456530291564984,1
57,0.42111009150627965,0.334743311120528,0.546533645803691,0.5026138240902438,0.78,0.72,0.3190035862155532,0.2095508938117688,0.0,0.0003439431636297341,free,5,joint_scheduler,4,2,0,0.23034419968477698,0.14676267989975939,-0.45107406366886027,0.8456530291564984,1
58,0.42161195406823637,0.3185687015444814,0.5467469843777376,0.5028086693344777,0.78,0.72,0.3187146739846467,0.22271762737111456,0.0,0.00028891223090649065,free,5,joint_scheduler,4,2,1,0.23034419968477698,0.01115250137681634,-0.3594357683565915,0.8456530291564984,1
59,0.4163086366154243,0.3436499467344275,0.5469261887799367,0.5029723393396341,0.78,0.72,0.31847198772946517,0.2060207992385641,0.0,0.00024268625518153453,free,5,joint_scheduler,4,2,0,0.16350890655359124,-0.11785149895138027,0.5573610042210246,0.8456530291564984,1
60,0.41035400394725813,0.3628867594753745,0.547076720477784,0.5031098221439656,0.78,0.72,0.3182681312883943,0.1958458795064276,0.0,0.00020385644107084877,free,5,joint_scheduler,4,2,1,0.16350890655359124,-0.13232517040369204,0.4274847275766006,0.8456530291564984,1
61,0.40374564573818605,0.36733727116806236,0.5472031671039757,0.503225307699604,0.78,0.72,0.3180968918872846,0.1975996429875661,0.0,0.00017123940110969071,free,5,joint_scheduler,4,2,0,0.07881398824665471,-0.14685240464604624,0.09890025983750719,0.8456530291564984,1
62,0.3986652101589182,0.3706953260146119,0.5473093822699767,0.5033223155663403,0.78,0.72,0.3179530507969886,0.19921096420663262,0.0,0.00014384109029602632,free,5,joint_scheduler,4,2,1,0.07881398824665471,-0.11289856842817386,0.07462344103443465,0.8456530291564984,1
63,0.38781460133475104,0.35870197745128685,0.5473986030094176,0.5034038021743987,0.78,0.72,0.317832224285829,0.21541975691356205,0.0,0.00012082651115957743,free,5,joint_scheduler,4,2,0,0.2009659455616465,-0.2411246405370485,-0.2665188569627789,0.8456530291564984,1
64,0.3801829200084971,0.3507228577281688,0.5474735484305479,0.5034722509251678,0.78,0.72,0.3177307300197673,0.22653593860554674,0.0,0.00010149426606170797,free,5,joint_scheduler,4,2,1,0.2009659455616465,-0.16959291836119836,-0.17731377162484596,0.8456530291564984,1
65,0.3810009408094745,0.35772216437746496,0.5475365025842973,0.5035297478758138,0.78,0.72,0.3176454748386149,0.2213457583539468,0.0,8.525518115243269e-05,free,5,joint_scheduler,4,2,0,0.04819001229546703,0.0181782400217188,0.15554014776213707,0.8456530291564984,1
66,0.38230868784258576,0.36372656492100225,0.5475893840734469,0.5035780453143566,0.78,0.72,0.3175738604880988,0.21650899545924407,0.0,7.161435051605824e-05,free,5,joint_scheduler,4,2,1,0.04819001229546703,0.029061045180249677,0.1334311231897176,0.8456530291564984,1
67,0.4083867396061504,0.37113897883545877,0.5476338045243325,0.5036186151627324,0.78,0.72,0.3175137044348319,0.19219937338538623,0.0,6.01560532669243e-05,free,5,joint_scheduler,4,2,0,0.19899791687668672,0.5795122614125475,0.16472030921014494,0.8456530291564984,1
68,0.4299446569371558,0.3789299842971717,0.5476711177030764,0.5036526938353681,0.78,0.72,0.31746317335091123,0.17150881563062342,0.0,5.053108392066852e-05,free,5,joint_scheduler,4,2,1,0.19899791687668672,0.47906482957789664,0.17313345470473143,0.8456530291564984,1
69,0.4279727567937304,0.37625658232878545,0.5477024607732213,0.5036813199203821,0.78,0.72,0.3174207272409993,0.17484926584147778,0.0,4.24461099119422e-05,free,5,joint_scheduler,2,1,0,0.054004308081069236,-0.043820003187229596,-0.05940893263080526,0.8456530291564984,1
70,0.4347323998988759,0.36940246655408865,0.5477287889521429,0.5037053658317939,0.78,0.72,0.3173850725090836,0.17551482186264136,0.0,3.5654731915690796e-05,free,5,joint_scheduler,2,1,0,0.08279948883201088,0.15021429122545563,-0.1523136838821511,0.8456530291564984,1
71,0.4391306346027163,0.3603775229056471,0.5477509046224371,0.5037255643973798,0.78,0.72,0.3173551225345641,0.1798527844062265,0.0,2.9949974519494216e-05,free,5,joint_scheduler,2,1,0,0.08868048327252659,0.0977385489742304,-0.20055430329870072,0.8456530291564984,1
72,0.4480877745209479,0.37305076282722527,0.5477694817854843,0.5037425311924719,0.78,0.72,0.31732996455617213,0.1643678225249943,0.0,2.515797839197642e-05,free,5,joint_scheduler,2,1,0,0.03323285493298149,0.19904755373848068,0.28162755381284754,0.8456530291564984,1
73,0.451679764742763,0.35802813371048964,0.547785086602444,0.5037567833003493,0.78,0.72,0.3173088318544672,0.17456538087787335,0.0,2.1132701704951184e-05,free,5,joint_scheduler,2,1,0,0.09847339959944756,0.07982200492922423,-0.33383620259412566,0.8456530291564984,1
74,0.430148043082024,0.37993678064644987,0.5477981946486901,0.5037687550709663,0.78,0.72,0.31729108038513687,0.17080959005141835,0.0,1.7751469330307135e-05,free,5,joint_scheduler,2,1,0,0.13606530039807668,-0.47848270357197825,0.4868588207991166,0.8456530291564984,1
75,0.44059273543188554,0.37799183785827795,0.5478092054075367,0.5037788113582846,0.78,0.72,0.3172761691509713,0.16528077364391508,0.0,1.4911234165582155e-05,free,5,joint_scheduler,2,1,0,0.030319426920672313,0.2321042744413678,-0.04322095084826516,0.8456530291564984,1
76,0.45946062760626727,0.36916209976251135,0.547818454444968,0.503787258639632,0.78,0.72,0.3172636437143228,0.16103117389607458,0.0,1.2525436648480603e-05,free,5,joint_scheduler,2,1,0,0.07590253734608515,0.4192864927640385,-0.1962164021281466,0.8456530291564984,1
77,0.48338248982417803,0.39232934928631735,0.5478262236364102,0.5037943543559639,0.78,0.72,0.31725312234757397,0.1287534161987097,0.0,1.0521366748839078e-05,free,5,joint_scheduler,2,1,0,0.1466619314844383,0.5315969381757945,0.514827767195689,0.8456530291564984,1
78,0.504439817382075,0.40985804107480234,0.5478327497572216,0.5038003147576826,0.78,0.72,0.3172442843995302,0.10347993701594155,0.0,8.837948043793897e-06,contact,5,joint_scheduler,2,1,0,0.13257550135571006,0.4679406123977105,0.3895264841885552,0.8456530291564984,1
79,0.5239299917732133,0.41185653758511953,0.5576812489928779,0.5120597711635719,0.78,0.72,0.3044088793348723,0.10573474066495765,1.0,0.012835405064657857,contact,5,joint_scheduler,2,1,0,0.05928817848717369,0.44987005863551416,0.1088606934198824,0.8456530291564984,1
80,0.533448447030624,0.4202024290016185,0.5837232225940272,0.5365272257269118,0.78,0.72,0.26867607308492764,0.1267241547264426,1.0,0.03573280624994468,contact,5,joint_scheduler,2,1,0,0.061005434871732656,0.32420057946524455,0.6125888496727399,0.8456530291564984,1
81,0.5194307092306403,0.4161811473377393,0.6055984804189927,0.5570798875601173,0.78,0.72,0.2386605394060537,0.16515852926149893,0.0,0.03001553367887394,free,5,joint_scheduler,2,1,0,0.056841832391427066,-0.3115052844440821,-0.08936181475287167,0.8456530291564984,1
82,0.5232935087203375,0.4312281513724556,0.6239736969919637,0.5743441235000099,0.78,0.72,0.21344751483523047,0.17498194703575842,0.0,0.025213024570823223,free,5,joint_scheduler,2,1,0,0.07227318491473755,0.08583998865994,0.3343778674381403,0.8456530291564984,1
83,0.5267151156205789,0.4367589011039008,0.6394088789132594,0.5888460816895197,0.78,0.72,0.19226859758322135,0.18928918295441327,0.0,0.021178917252009127,free,5,joint_scheduler,2,1,0,0.027005219262882296,0.07603570889425308,0.12290554958767111,0.8456530291564984,1
84,0.5158291604977427,0.4414393125482521,0.6523744317271477,0.601027726568708,0.78,0.72,0.17447832966411217,0.21003112384757694,0.0,0.017790267919109176,align,5,joint_scheduler,4,2,0,0.09832193935978895,-0.24191011384080532,0.10400914320780623,0.8456530291564984,1
85,0.5056341633465321,0.44628738804690377,0.6632654960908139,0.6112603082672261,0.78,0.72,0.1595345259217029,0.22817471697968492,0.0,0.014943803742409278,align,5,joint_scheduler,4,2,1,0.09832193935978895,-0.22655549224912547,0.10773501108114898,0.8456530291564984,1
86,0.5203473468636809,0.4378938600327287,0.6724139901562934,0.6198556768939814,0.78,0.72,0.1469817504469612,0.2371378645381853,0.0,0.012552775474741679,align,5,joint_scheduler,4,2,0,0.14864995732699174,0.3269596337144172,-0.18652284475944586,0.8456530291564984,1
87,0.5303038643892912,0.4329717478574851,0.6800987251712963,0.6270757865404557,0.78,0.72,0.13643743679604634,0.245183356184184,0.0,0.010544313650914877,align,5,joint_scheduler,4,2,1,0.14864995732699174,0.22125594501356252,-0.10938027056096855,0.8456530291564984,1
88,0.5181063314306911,0.4569991042877912,0.6865539025838987,0.6331406786434942,0.78,0.72,0.12758022898871219,0.2437220516160173,0.0,0.00885720780733415,align,5,joint_scheduler,4,2,0,0.17491257233892354,-0.271056287968892,0.5339412540068028,0.8456530291564984,1
89,0.5122219474579154,0.4740912069926181,0.6919762516104847,0.6382351880100465,0.78,0.72,0.12014018794846767,0.24342320424648162,0.0,0.0074400410402445105,align,5,joint_scheduler,4,2,1,0.17491257233892354,-0.13076408828390512,0.37982450455170813,0.8456530291564984,1
90,0.5214420856591352,0.49180060789741886,0.6965310247928169,0.6425145758779505,0.78,0.72,0.11389056490118592,0.23102129068853117,0.0,0.006249623047281758,align,5,joint_scheduler,4,2,0,0.11013418533496405,0.20489196002710736,0.3935422423289067,0.8456530291564984,1
91,0.5311893211266089,0.5035238157125717,0.7003570342659761,0.6461092616869898,0.78,0.72,0.10864089100956724,0.22124268252877186,0.0,0.005249673891618678,align,5,joint_scheduler,4,2,1,0.11013418533496405,0.21660523261052664,0.2605157292256184,0.8456530291564984,1
92,0.5412442905921898,0.5169329375827775,0.7035708822234297,0.6491287977665828,0.78,0.72,0.10423117264098478,0.20934580913013645,0.0,0.004409718368582463,align,5,joint_scheduler,4,2,0,0.08281435924545077,0.2234437659017995,0.29798048600457455,0.8456530291564984,1
93,0.5534559360073389,0.526736974601501,0.7062705145076907,0.651665208073441,0.78,0.72,0.10052701536704828,0.1973812527082036,0.0,0.003704157273936498,align,5,joint_scheduler,4,2,1,0.08281435924545077,0.2713698981144246,0.21786748930496821,0.8456530291564984,1
94,0.5449594076241255,0.5227584963177327,0.7085382056264701,0.6537957927312018,0.78,0.72,0.0974155281008868,0.20959197553161044,0.0,0.003111487266161478,align,5,joint_scheduler,4,2,0,0.1378806228760157,-0.18881174184918642,-0.08841062852818372,0.8456530291564984,1
95,0.5449107935358027,0.5177509709707064,0.7104430661662446,0.655585483843721,0.78,0.72,0.09480188255515265,0.21540493546142378,0.0,0.00261364554573415,align,5,joint_scheduler,4,2,1,0.1378806228760157,-0.001080313073839813,-0.1112783410450281,0.8456530291564984,1
96,0.5498732150678651,0.5091784176318702,0.7120431490196553,0.657088824378237,0.78,0.72,0.0926064231750535,0.2194916305962568,0.0,0.0021954593800991434,align,5,joint_scheduler,4,2,0,0.13503754261581244,0.11027603404583039,-0.19050118530747095,0.8456530291564984,1
97,0.5571760010674316,0.5058097469311317,0.7133872186165202,0.6583516304272304,0.78,0.72,0.09076223947558837,0.21833682856702408,0.0,0.0018441836994651378,align,5,joint_scheduler,4,2,1,0.13503754261581244,0.16228413332369834,-0.07485934890529987,0.8456530291564984,1
98,0.5552498364538445,0.5172618225917596,0.7145162370778868,0.6594123875083849,0.78,0.72,0.08921312680247026,0.21347732777476314,0.0,0.0015491126731181082,align,5,joint_scheduler,4,2,0,0.09400798448409209,-0.042803658079711926,0.2544905702361765,0.8456530291564984,1
99,0.5549970009639994,0.52758397446013,0.7154646125854347,0.6603034234565547,0.78,0.72,0.08791187337189135,0.20824098184892037,0.0,0.001301253430578908,align,5,joint_scheduler,4,2,1,0.09400798448409209,-0.005618566441002053,0.22938115263045336,0.8456530291564984,1
100,0.5577869864907511,0.5338556067969517,0.7162612480117749,0.6610518936530173,0.78,0.72,0.086818821386331,0.20320675912627612,0.0,0.0010930519855603532,align,5,joint_scheduler,4,2,0,0.06884172902047915,0.06199967837226002,0.1393696074849267,0.8456530291564984,1
101,0.5593981082020459,0.5407941512058503,0.7169304217699007,0.6616806086180459,0.78,0.72,0.08590065837514957,0.19856979982794845,0.0,0.0009181630111814304,align,5,joint_scheduler,4,2,1,0.06884172902047915,0.03580270469544185,0.15418987575330384,0.8456530291564984,1
102,0.5664388608055343,0.5548423642524861,0.7174925277267264,0.6622087291886699,0.78,0.72,0.08512940192426208,0.1853233568926169,0.0,0.000771256450887492,align,5,joint_scheduler,4,2,0,0.06725185460770979,0.1564611689664079,0.3121825121474635,0.8456530291564984,1
103,0.5694270021232816,0.5672742183888722,0.71796469673046,0.6626523504679941,0.78,0.72,0.08448154685249065,0.17652318487416277,0.0,0.0006478550717714249,align,5,joint_scheduler,4,2,1,0.06725185460770979,0.06640314039438307,0.2762634252530226,0.8456530291564984,1
104,0.5780700483161153,0.5589045132584616,0.7183613186935962,0.6630249923426264,0.78,0.72,0.08393734884275413,0.17470751188441624,0.0,0.0005441980097365268,align,5,joint_scheduler,4,2,0,0.0901753622980638,0.1920676931740826,-0.18599344734245737,0.8456530291564984,1
105,0.5816604981898309,0.5579184223730639,0.7186944811426306,0.6633380115173175,0.78,0.72,0.08348022269485701,0.17289188025830313,0.0,0.00045712614789711337,align,5,joint_scheduler,4,2,1,0.0901753622980638,0.07978777497145663,-0.021913130786615255,0.8456530291564984,1
106,0.5846932494447918,0.5568825186794194,0.7189743375998194,0.6636009476240581,0.78,0.72,0.08309623685995084,0.17152327455045333,0.0,0.00038398583490617533,align,5,joint_scheduler,4,2,0,0.052477947374135,0.0673944723324657,-0.023020082080987228,0.8456530291564984,1
107,0.5860799603225935,0.5552941726773759,0.7192094170238581,0.6638218139537202,0.78,0.72,0.08277368885116587,0.17176059257751985,0.0,0.0003225480087849647,align,5,joint_scheduler,4,2,1,0.052477947374135,0.030815797284481444,-0.03529657782318989,0.8456530291564984,1
108,0.5939935500419669,0.552400598939654,0.7194068837400506,0.6640073416706364,0.78,0.72,0.08250274858985368,0.16788260568708893,0.0,0.0002709402613121914,align,5,joint_scheduler,4,2,0,0.07051370519267859,0.1758575493194075,-0.06430163861604257,0.8456530291564984,1
109,0.5966200326367496,0.5510012071235113,0.7195727557816523,0.6641631849528459,0.78,0.72,0.0822751588174337,0.1671017814237595,0.0,0.00022758977241997547,align,5,joint_scheduler,4,2,1,0.07051370519267859,0.05836627988406119,-0.031097595914282815,0.8456530291564984,1
110,0.5947270897805699,0.5514500959133241,0.7197120882965977,0.6642940933099019,0.78,0.72,0.08208398344210124,0.1683894818641899,0.0,0.00019117537533246132,align,5,joint_scheduler,4,2,0,0.012919775588167759,-0.04206539680399257,0.009975306440284177,0.8456530291564984,1
111,0.5943927730661293,0.5520361368470499,0.7198291276091519,0.6644040563298289,0.78,0.72,0.08192339615062702,0.1684067349304391,0.0,0.00016058729147422346,align,5,joint_scheduler,4,2,1,0.012919775588167759,-0.007429260320902537,0.013023131860574858,0.8456530291564984,1
112,0.5923230205602542,0.5593880603298578,0.7199274406316973,0.6644964252665676,0.78,0.72,0.08178850284268543,0.16531986088016737,0.0,0.00013489330794158594,align,5,joint_scheduler,4,2,0,0.06584505209685862,-0.04599450013055545,0.16337607739573176,0.8456530291564984,1
113,0.5927728461813895,0.5650891550759793,0.7200100235706356,0.6645740151734282,0.78,0.72,0.08167519247599646,0.16151327096740828,0.0,0.0001133103666889762,align,5,joint_scheduler,4,2,1,0.06584505209685862,0.009996124914117674,0.12669099435825698,0.8456530291564984,1
114,0.5969015592733861,0.555948806653739,0.7200793932393437,0.6646391906951911,0.78,0.72,0.08158001177646786,0.16427531270286277,0.0,9.518069952860198e-05,align,5,joint_scheduler,4,2,0,0.06978812772645757,0.09174917982214675,-0.20311885382756295,0.8456530291564984,1
115,0.6026514321639806,0.5501405704824555,0.7201376637610585,0.6646939381334719,0.78,0.72,0.08150005999487563,0.1640898798069861,0.0,7.995178159223015e-05,align,5,joint_scheduler,4,2,1,0.06978812772645757,0.1277749531243231,-0.12907191491741216,0.8456530291564984,1
116,0.5997560582487579,0.5595629074101438,0.7201866109992989,0.6647399259816278,0.78,0.72,0.08143290050259272,0.15989284934413775,0.0,6.715949228290607e-05,align,5,joint_scheduler,4,2,0,0.09584112333482891,-0.06434164256050506,0.20938526505974048,0.8456530291564984,1
117,0.6015479809304011,0.5665842442387201,0.7202277266794209,0.6647785557740787,0.78,0.72,0.08137648653208457,0.1540357259500375,0.0,5.641397050815122e-05,align,5,joint_scheduler,4,2,1,0.09584112333482891,0.039820504036514215,0.15602970730169669,0.8456530291564984,1
118,0.6045734506209333,0.5572584951586449,0.7202622638507233,0.6648110047997375,0.78,0.72,0.08132909879898578,0.15796026030813756,0.0,4.738773309878597e-05,align,5,joint_scheduler,4,2,0,0.05158535647051615,0.06723265978960419,-0.2072388684461149,0.8456530291564984,1
119,0.6095936810497914,0.5506160413647836,0.7202912750746174,0.6648382619812909,0.78,0.72,0.0812892931046869,0.15906185276631,0.0,3.980569429888614e-05,align,5,joint_scheduler,4,2,1,0.05158535647051615,0.11156067619684698,-0.14761008430802822,0.8456530291564984,1
120,0.6009375377973318,0.5572723582936951,0.7203156445026885,0.6648611580137957,0.78,0.72,0.08125585632253875,0.16070619834271307,0.0,3.34367821481496e-05,align,5,joint_scheduler,4,1,0,0.07097056542473462,-0.19235873894354502,0.14791815397581326,0.8456530291564984,1
1,0.17472051431398716,0.22112216465738074,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.24659705994843836,0.0,0.0,free,6,aac_dvac_h_only,8,4,0,0.12149193106417693,0.4205283999263504,0.3216621133361303,0.8521616053116486,1
2,0.19163478688526667,0.2331109521009387,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.22591314749506372,0.0,0.0,free,6,aac_dvac_h_only,8,4,1,0.12149193106417693,0.37587272380621134,0.2664174987457327,0.8521616053116486,1
3,0.20571459081391985,0.24393011069177054,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.20816692403496834,0.0,0.0,free,6,aac_dvac_h_only,8,4,2,0.12149193106417693,0.31288453174784886,0.24042574646292936,0.8521616053116486,1
4,0.21468779692598777,0.25140175532286374,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.19649036625424526,0.0,0.0,free,6,aac_dvac_h_only,8,4,3,0.12149193106417693,0.19940458026817615,0.16603654735762624,0.8521616053116486,1
5,0.21812383566741167,0.2541420553057002,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.19209608461805489,0.0,0.0,free,6,aac_dvac_h_only,8,4,0,0.07392508742491016,0.07635641647608668,0.06089555517414362,0.8521616053116486,1
6,0.22180783040894947,0.2575189160980464,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.18710526446120676,0.0,0.0,free,6,aac_dvac_h_only,8,4,1,0.07392508742491016,0.08186654981195098,0.07504135094102626,0.8521616053116486,1
7,0.22374866458993578,0.2622842693172019,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.1825925508367357,0.0,0.0,free,6,aac_dvac_h_only,8,4,2,0.07392508742491016,0.043129648466362684,0.10589673820345523,0.8521616053116486,1
8,0.2245312085518354,0.26592484327355637,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.17971926833203708,0.0,0.0,free,6,aac_dvac_h_only,8,4,3,0.07392508742491016,0.017389865819991215,0.08090164347454334,0.8521616053116486,1
9,0.24199424762427155,0.2667635893351093,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.16574768485445193,0.0,0.0,free,6,aac_dvac_h_only,8,4,0,0.1491451976959594,0.3880675349430259,0.01863880136784264,0.8521616053116486,1
10,0.2535185317293575,0.2687258499053206,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.15593611425104037,0.0,0.0,free,6,aac_dvac_h_only,8,4,1,0.1491451976959594,0.2560952023352441,0.04360579044914083,0.8521616053116486,1
11,0.2592207428048592,0.27124916269707733,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.15008698413883453,0.0,0.0,free,6,aac_dvac_h_only,8,4,2,0.1491451976959594,0.12671580167781482,0.05607361759459382,0.8521616053116486,1
12,0.2627093686934326,0.27557496400005677,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.14456749788513773,0.0,0.0,free,6,aac_dvac_h_only,8,4,3,0.1491451976959594,0.07752501974607605,0.0961289178439877,0.8521616053116486,1
13,0.2620986949770615,0.28494635329481277,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.13864251426872798,0.0,0.0,free,6,aac_dvac_h_only,8,4,0,0.13545782209078944,-0.013570527030467907,0.20825309543902248,0.8521616053116486,1
14,0.2595243884944101,0.2930504347786878,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.13544415827620243,0.0,0.0,free,6,aac_dvac_h_only,8,4,1,0.13545782209078944,-0.0572068107255859,0.180090699641667,0.8521616053116486,1
15,0.25660325980241794,0.2989203057512521,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.13427908431479754,0.0,0.0,free,6,aac_dvac_h_only,8,4,2,0.13545782209078944,-0.06491397093315926,0.13044157716809526,0.8521616053116486,1
16,0.25742872120174093,0.3025463981513108,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.1315326147954322,0.0,0.0,free,6,aac_dvac_h_only,8,4,3,0.13545782209078944,0.0183435866516221,0.08057983111241514,0.8521616053116486,1
17,0.25751016355959827,0.3162327500669867,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.12427685670817183,0.0,0.0,free,6,aac_dvac_h_only,8,4,0,0.23746734209955742,0.0018098301746079827,0.3041411536816872,0.8521616053116486,1
18,0.2567739854266101,0.3243429393901919,0.3661677040385747,0.3765508734655398,0.78,0.72,0.5377866414276097,0.12121325856592403,0.0,0.0,free,6,aac_dvac_h_only,8,4,1,0.23746734209955742,-0.016359514066403853,0.18022642940455894,0.8521616053116486,1
